date,jour_semaine,is_weekend,heure,pluie,station,quartier,trajets
2026-07-25,Saturday,True,9,True,Barbès,Nord,18
2026-07-25,Saturday,True,9,True,République,Centre,19
2026-07-25,Saturday,True,9,True,Châtelet,Centre,10
2026-07-25,Saturday,True,9,True,Trocadéro,Ouest,14
2026-07-25,Saturday,True,9,True,Opéra,Nord,13
2026-07-25,Saturday,True,9,True,Gare de Lyon,Est,18
2026-07-25,Saturday,True,9,True,Montmartre,Nord,11
2026-07-25,Saturday,True,9,True,Denfert-Rochereau,Sud,18
2026-07-25,Saturday,True,9,True,Boulogne,Ouest,19
2026-07-25,Saturday,True,9,True,Louvre,Centre,13
2026-07-25,Saturday,True,9,True,Bastille,Centre,13
2026-07-25,Saturday,True,9,True,La Défense,Ouest,13
2026-07-25,Saturday,True,9,True,Hôtel de Ville,Centre,14
2026-07-25,Saturday,True,9,True,Montparnasse,Sud,17
2026-07-25,Saturday,True,9,True,Gare du Nord,Nord,15
2026-07-25,Saturday,True,9,True,Invalides 2,Ouest,17
2026-07-25,Saturday,True,9,True,La Villette 2,Nord,16
2026-07-25,Saturday,True,9,True,Ménilmontant 2,Est,19
2026-07-25,Saturday,True,9,True,Auteuil 2,Ouest,17
2026-07-25,Saturday,True,9,True,Belleville 2,Est,12
2026-07-25,Saturday,True,9,True,Place d'Italie 2,Sud,14
2026-07-25,Saturday,True,9,True,Père Lachaise 2,Est,14
2026-07-25,Saturday,True,9,True,Nation 2,Est,17
2026-07-25,Saturday,True,9,True,Barbès 2,Nord,9
2026-07-25,Saturday,True,9,True,République 2,Centre,11
2026-07-25,Saturday,True,9,True,Châtelet 2,Centre,11
2026-07-25,Saturday,True,9,True,Trocadéro 2,Ouest,17
2026-07-25,Saturday,True,9,True,Opéra 2,Nord,9
2026-07-25,Saturday,True,9,True,Gare de Lyon 2,Est,18
2026-07-25,Saturday,True,9,True,Montmartre 2,Nord,12
2026-07-25,Saturday,True,9,True,Denfert-Rochereau 2,Sud,10
2026-07-25,Saturday,True,9,True,Boulogne 2,Ouest,22
2026-07-25,Saturday,True,10,True,Invalides,Ouest,11
2026-07-25,Saturday,True,10,True,La Villette,Nord,21
2026-07-25,Saturday,True,10,True,Ménilmontant,Est,22
2026-07-25,Saturday,True,10,True,Auteuil,Ouest,18
2026-07-25,Saturday,True,10,True,Belleville,Est,23
2026-07-25,Saturday,True,10,True,Place d'Italie,Sud,23
2026-07-25,Saturday,True,10,True,Père Lachaise,Est,11
2026-07-25,Saturday,True,10,True,Nation,Est,13
2026-07-25,Saturday,True,10,True,Barbès,Nord,16
2026-07-25,Saturday,True,10,True,République,Centre,22
2026-07-25,Saturday,True,10,True,Châtelet,Centre,10
2026-07-25,Saturday,True,10,True,Trocadéro,Ouest,15
2026-07-25,Saturday,True,10,True,Opéra,Nord,20
2026-07-25,Saturday,True,10,True,Gare de Lyon,Est,24
2026-07-25,Saturday,True,10,True,Montmartre,Nord,20
2026-07-25,Saturday,True,10,True,Denfert-Rochereau,Sud,11
2026-07-25,Saturday,True,10,True,Boulogne,Ouest,17
2026-07-25,Saturday,True,10,True,Louvre,Centre,22
2026-07-25,Saturday,True,10,True,Bastille,Centre,24
2026-07-25,Saturday,True,10,True,La Défense,Ouest,17
2026-07-25,Saturday,True,10,True,Hôtel de Ville,Centre,17
2026-07-25,Saturday,True,10,True,Montparnasse,Sud,15
2026-07-25,Saturday,True,10,True,Gare du Nord,Nord,13
2026-07-25,Saturday,True,10,True,Invalides 2,Ouest,14
2026-07-25,Saturday,True,10,True,La Villette 2,Nord,17
2026-07-25,Saturday,True,10,True,Ménilmontant 2,Est,21
2026-07-25,Saturday,True,10,True,Auteuil 2,Ouest,13
2026-07-25,Saturday,True,10,True,Belleville 2,Est,22
2026-07-25,Saturday,True,10,True,Place d'Italie 2,Sud,12
2026-07-25,Saturday,True,10,True,Père Lachaise 2,Est,11
2026-07-25,Saturday,True,10,True,Nation 2,Est,10
2026-07-25,Saturday,True,10,True,Barbès 2,Nord,18
2026-07-25,Saturday,True,10,True,République 2,Centre,17
2026-07-25,Saturday,True,10,True,Châtelet 2,Centre,11
2026-07-25,Saturday,True,10,True,Trocadéro 2,Ouest,18
2026-07-25,Saturday,True,10,True,Opéra 2,Nord,19
2026-07-25,Saturday,True,10,True,Gare de Lyon 2,Est,13
2026-07-25,Saturday,True,10,True,Montmartre 2,Nord,18
2026-07-25,Saturday,True,10,True,Denfert-Rochereau 2,Sud,12
2026-07-25,Saturday,True,10,True,Boulogne 2,Ouest,21
2026-07-25,Saturday,True,11,True,Invalides,Ouest,21
2026-07-25,Saturday,True,11,True,La Villette,Nord,21
2026-07-25,Saturday,True,11,True,Ménilmontant,Est,21
2026-07-25,Saturday,True,11,True,Auteuil,Ouest,12
2026-07-25,Saturday,True,11,True,Belleville,Est,18
2026-07-25,Saturday,True,11,True,Place d'Italie,Sud,18
2026-07-25,Saturday,True,11,True,Père Lachaise,Est,20
2026-07-25,Saturday,True,11,True,Nation,Est,16
2026-07-25,Saturday,True,11,True,Barbès,Nord,12
2026-07-25,Saturday,True,11,True,République,Centre,11
2026-07-25,Saturday,True,11,True,Châtelet,Centre,16
2026-07-25,Saturday,True,11,True,Trocadéro,Ouest,26
2026-07-25,Saturday,True,11,True,Opéra,Nord,19
2026-07-25,Saturday,True,11,True,Gare de Lyon,Est,27
2026-07-25,Saturday,True,11,True,Montmartre,Nord,20
2026-07-25,Saturday,True,11,True,Denfert-Rochereau,Sud,21
2026-07-25,Saturday,True,11,True,Boulogne,Ouest,23
2026-07-25,Saturday,True,11,True,Louvre,Centre,17
2026-07-25,Saturday,True,11,True,Bastille,Centre,14
2026-07-25,Saturday,True,11,True,La Défense,Ouest,25
2026-07-25,Saturday,True,11,True,Hôtel de Ville,Centre,21
2026-07-25,Saturday,True,11,True,Montparnasse,Sud,17
2026-07-25,Saturday,True,11,True,Gare du Nord,Nord,23
2026-07-25,Saturday,True,11,True,Invalides 2,Ouest,22
2026-07-25,Saturday,True,11,True,La Villette 2,Nord,13
2026-07-25,Saturday,True,11,True,Ménilmontant 2,Est,19
2026-07-25,Saturday,True,11,True,Auteuil 2,Ouest,24
2026-07-25,Saturday,True,11,True,Belleville 2,Est,19
2026-07-25,Saturday,True,11,True,Place d'Italie 2,Sud,16
2026-07-25,Saturday,True,11,True,Père Lachaise 2,Est,13
2026-07-25,Saturday,True,11,True,Nation 2,Est,20
2026-07-25,Saturday,True,11,True,Barbès 2,Nord,13
2026-07-25,Saturday,True,11,True,République 2,Centre,25
2026-07-25,Saturday,True,11,True,Châtelet 2,Centre,13
2026-07-25,Saturday,True,11,True,Trocadéro 2,Ouest,16
2026-07-25,Saturday,True,11,True,Opéra 2,Nord,21
2026-07-25,Saturday,True,11,True,Gare de Lyon 2,Est,21
2026-07-25,Saturday,True,11,True,Montmartre 2,Nord,20
2026-07-25,Saturday,True,11,True,Denfert-Rochereau 2,Sud,20
2026-07-25,Saturday,True,11,True,Boulogne 2,Ouest,13
2026-07-25,Saturday,True,12,True,Invalides,Ouest,25
2026-07-25,Saturday,True,12,True,La Villette,Nord,26
2026-07-25,Saturday,True,12,True,Ménilmontant,Est,12
2026-07-25,Saturday,True,12,True,Auteuil,Ouest,24
2026-07-25,Saturday,True,12,True,Belleville,Est,15
2026-07-25,Saturday,True,12,True,Place d'Italie,Sud,20
2026-07-25,Saturday,True,12,True,Père Lachaise,Est,19
2026-07-25,Saturday,True,12,True,Nation,Est,11
2026-07-25,Saturday,True,12,True,Barbès,Nord,20
2026-07-25,Saturday,True,12,True,République,Centre,24
2026-07-25,Saturday,True,12,True,Châtelet,Centre,26
2026-07-25,Saturday,True,12,True,Trocadéro,Ouest,22
2026-07-25,Saturday,True,12,True,Opéra,Nord,16
2026-07-25,Saturday,True,12,True,Gare de Lyon,Est,20
2026-07-25,Saturday,True,12,True,Montmartre,Nord,23
2026-07-25,Saturday,True,12,True,Denfert-Rochereau,Sud,24
2026-07-25,Saturday,True,12,True,Boulogne,Ouest,13
2026-07-25,Saturday,True,12,True,Louvre,Centre,20
2026-07-25,Saturday,True,12,True,Bastille,Centre,21
2026-07-25,Saturday,True,12,True,La Défense,Ouest,21
2026-07-25,Saturday,True,12,True,Hôtel de Ville,Centre,26
2026-07-25,Saturday,True,12,True,Montparnasse,Sud,28
2026-07-25,Saturday,True,12,True,Gare du Nord,Nord,29
2026-07-25,Saturday,True,12,True,Invalides 2,Ouest,17
2026-07-25,Saturday,True,12,True,La Villette 2,Nord,22
2026-07-25,Saturday,True,12,True,Ménilmontant 2,Est,33
2026-07-25,Saturday,True,12,True,Auteuil 2,Ouest,17
2026-07-25,Saturday,True,12,True,Belleville 2,Est,20
2026-07-25,Saturday,True,12,True,Place d'Italie 2,Sud,31
2026-07-25,Saturday,True,12,True,Père Lachaise 2,Est,20
2026-07-25,Saturday,True,12,True,Nation 2,Est,15
2026-07-25,Saturday,True,12,True,Barbès 2,Nord,21
2026-07-25,Saturday,True,12,True,République 2,Centre,18
2026-07-25,Saturday,True,12,True,Châtelet 2,Centre,15
2026-07-25,Saturday,True,12,True,Trocadéro 2,Ouest,12
2026-07-25,Saturday,True,12,True,Opéra 2,Nord,25
2026-07-25,Saturday,True,12,True,Gare de Lyon 2,Est,11
2026-07-25,Saturday,True,12,True,Montmartre 2,Nord,24
2026-07-25,Saturday,True,12,True,Denfert-Rochereau 2,Sud,24
2026-07-25,Saturday,True,12,True,Boulogne 2,Ouest,12
2026-07-25,Saturday,True,13,True,Invalides,Ouest,28
2026-07-25,Saturday,True,13,True,La Villette,Nord,21
2026-07-25,Saturday,True,13,True,Ménilmontant,Est,30
2026-07-25,Saturday,True,13,True,Auteuil,Ouest,17
2026-07-25,Saturday,True,13,True,Belleville,Est,31
2026-07-25,Saturday,True,13,True,Place d'Italie,Sud,20
2026-07-25,Saturday,True,13,True,Père Lachaise,Est,25
2026-07-25,Saturday,True,13,True,Nation,Est,25
2026-07-25,Saturday,True,13,True,Barbès,Nord,18
2026-07-25,Saturday,True,13,True,République,Centre,24
2026-07-25,Saturday,True,13,True,Châtelet,Centre,23
2026-07-25,Saturday,True,13,True,Trocadéro,Ouest,16
2026-07-25,Saturday,True,13,True,Opéra,Nord,18
2026-07-25,Saturday,True,13,True,Gare de Lyon,Est,18
2026-07-25,Saturday,True,13,True,Montmartre,Nord,29
2026-07-25,Saturday,True,13,True,Denfert-Rochereau,Sud,20
2026-07-25,Saturday,True,13,True,Boulogne,Ouest,20
2026-07-25,Saturday,True,13,True,Louvre,Centre,20
2026-07-25,Saturday,True,13,True,Bastille,Centre,25
2026-07-25,Saturday,True,13,True,La Défense,Ouest,26
2026-07-25,Saturday,True,13,True,Hôtel de Ville,Centre,26
2026-07-25,Saturday,True,13,True,Montparnasse,Sud,17
2026-07-25,Saturday,True,13,True,Gare du Nord,Nord,17
2026-07-25,Saturday,True,13,True,Invalides 2,Ouest,18
2026-07-25,Saturday,True,13,True,La Villette 2,Nord,21
2026-07-25,Saturday,True,13,True,Ménilmontant 2,Est,22
2026-07-25,Saturday,True,13,True,Auteuil 2,Ouest,29
2026-07-25,Saturday,True,13,True,Belleville 2,Est,21
2026-07-25,Saturday,True,13,True,Place d'Italie 2,Sud,12
2026-07-25,Saturday,True,13,True,Père Lachaise 2,Est,28
2026-07-25,Saturday,True,13,True,Nation 2,Est,23
2026-07-25,Saturday,True,13,True,Barbès 2,Nord,17
2026-07-25,Saturday,True,13,True,République 2,Centre,14
2026-07-25,Saturday,True,13,True,Châtelet 2,Centre,20
2026-07-25,Saturday,True,13,True,Trocadéro 2,Ouest,13
2026-07-25,Saturday,True,13,True,Opéra 2,Nord,9
2026-07-25,Saturday,True,13,True,Gare de Lyon 2,Est,30
2026-07-25,Saturday,True,13,True,Montmartre 2,Nord,24
2026-07-25,Saturday,True,13,True,Denfert-Rochereau 2,Sud,13
2026-07-25,Saturday,True,13,True,Boulogne 2,Ouest,23
2026-07-25,Saturday,True,14,True,Invalides,Ouest,28
2026-07-25,Saturday,True,14,True,La Villette,Nord,14
2026-07-25,Saturday,True,14,True,Ménilmontant,Est,22
2026-07-25,Saturday,True,14,True,Auteuil,Ouest,29
2026-07-25,Saturday,True,14,True,Belleville,Est,22
2026-07-25,Saturday,True,14,True,Place d'Italie,Sud,18
2026-07-25,Saturday,True,14,True,Père Lachaise,Est,21
2026-07-25,Saturday,True,14,True,Nation,Est,27
2026-07-25,Saturday,True,14,True,Barbès,Nord,31
2026-07-25,Saturday,True,14,True,République,Centre,32
2026-07-25,Saturday,True,14,True,Châtelet,Centre,14
2026-07-25,Saturday,True,14,True,Trocadéro,Ouest,14
2026-07-25,Saturday,True,14,True,Opéra,Nord,23
2026-07-25,Saturday,True,14,True,Gare de Lyon,Est,29
2026-07-25,Saturday,True,14,True,Montmartre,Nord,24
2026-07-25,Saturday,True,14,True,Denfert-Rochereau,Sud,20
2026-07-25,Saturday,True,14,True,Boulogne,Ouest,22
2026-07-25,Saturday,True,14,True,Louvre,Centre,22
2026-07-25,Saturday,True,14,True,Bastille,Centre,31
2026-07-25,Saturday,True,14,True,La Défense,Ouest,22
2026-07-25,Saturday,True,14,True,Hôtel de Ville,Centre,29
2026-07-25,Saturday,True,14,True,Montparnasse,Sud,18
2026-07-25,Saturday,True,14,True,Gare du Nord,Nord,21
2026-07-25,Saturday,True,14,True,Invalides 2,Ouest,22
2026-07-25,Saturday,True,14,True,La Villette 2,Nord,18
2026-07-25,Saturday,True,14,True,Ménilmontant 2,Est,18
2026-07-25,Saturday,True,14,True,Auteuil 2,Ouest,23
2026-07-25,Saturday,True,14,True,Belleville 2,Est,32
2026-07-25,Saturday,True,14,True,Place d'Italie 2,Sud,19
2026-07-25,Saturday,True,14,True,Père Lachaise 2,Est,26
2026-07-25,Saturday,True,14,True,Nation 2,Est,15
2026-07-25,Saturday,True,14,True,Barbès 2,Nord,19
2026-07-25,Saturday,True,14,True,République 2,Centre,24
2026-07-25,Saturday,True,14,True,Châtelet 2,Centre,28
2026-07-25,Saturday,True,14,True,Trocadéro 2,Ouest,17
2026-07-25,Saturday,True,14,True,Opéra 2,Nord,28
2026-07-25,Saturday,True,14,True,Gare de Lyon 2,Est,26
2026-07-25,Saturday,True,14,True,Montmartre 2,Nord,31
2026-07-25,Saturday,True,14,True,Denfert-Rochereau 2,Sud,30
2026-07-25,Saturday,True,14,True,Boulogne 2,Ouest,27
2026-07-25,Saturday,True,15,True,Invalides,Ouest,33
2026-07-25,Saturday,True,15,True,La Villette,Nord,29
2026-07-25,Saturday,True,15,True,Ménilmontant,Est,24
2026-07-25,Saturday,True,15,True,Auteuil,Ouest,15
2026-07-25,Saturday,True,15,True,Belleville,Est,25
2026-07-25,Saturday,True,15,True,Place d'Italie,Sud,18
2026-07-25,Saturday,True,15,True,Père Lachaise,Est,17
2026-07-25,Saturday,True,15,True,Nation,Est,32
2026-07-25,Saturday,True,15,True,Barbès,Nord,27
2026-07-25,Saturday,True,15,True,République,Centre,24
2026-07-25,Saturday,True,15,True,Châtelet,Centre,16
2026-07-25,Saturday,True,15,True,Trocadéro,Ouest,14
2026-07-25,Saturday,True,15,True,Opéra,Nord,20
2026-07-25,Saturday,True,15,True,Gare de Lyon,Est,31
2026-07-25,Saturday,True,15,True,Montmartre,Nord,17
2026-07-25,Saturday,True,15,True,Denfert-Rochereau,Sud,16
2026-07-25,Saturday,True,15,True,Boulogne,Ouest,22
2026-07-25,Saturday,True,15,True,Louvre,Centre,16
2026-07-25,Saturday,True,15,True,Bastille,Centre,26
2026-07-25,Saturday,True,15,True,La Défense,Ouest,19
2026-07-25,Saturday,True,15,True,Hôtel de Ville,Centre,14
2026-07-25,Saturday,True,15,True,Montparnasse,Sud,16
2026-07-25,Saturday,True,15,True,Gare du Nord,Nord,30
2026-07-25,Saturday,True,15,True,Invalides 2,Ouest,25
2026-07-25,Saturday,True,15,True,La Villette 2,Nord,16
2026-07-25,Saturday,True,15,True,Ménilmontant 2,Est,16
2026-07-25,Saturday,True,15,True,Auteuil 2,Ouest,16
2026-07-25,Saturday,True,15,True,Belleville 2,Est,28
2026-07-25,Saturday,True,15,True,Place d'Italie 2,Sud,12
2026-07-25,Saturday,True,15,True,Père Lachaise 2,Est,25
2026-07-25,Saturday,True,15,True,Nation 2,Est,14
2026-07-25,Saturday,True,15,True,Barbès 2,Nord,13
2026-07-25,Saturday,True,15,True,République 2,Centre,26
2026-07-25,Saturday,True,15,True,Châtelet 2,Centre,29
2026-07-25,Saturday,True,15,True,Trocadéro 2,Ouest,18
2026-07-25,Saturday,True,15,True,Opéra 2,Nord,28
2026-07-25,Saturday,True,15,True,Gare de Lyon 2,Est,23
2026-07-25,Saturday,True,15,True,Montmartre 2,Nord,22
2026-07-25,Saturday,True,15,True,Denfert-Rochereau 2,Sud,17
2026-07-25,Saturday,True,15,True,Boulogne 2,Ouest,15
2026-07-25,Saturday,True,16,True,Invalides,Ouest,19
2026-07-25,Saturday,True,16,True,La Villette,Nord,25
2026-07-25,Saturday,True,16,True,Ménilmontant,Est,15
2026-07-25,Saturday,True,16,True,Auteuil,Ouest,23
2026-07-25,Saturday,True,16,True,Belleville,Est,17
2026-07-25,Saturday,True,16,True,Place d'Italie,Sud,13
2026-07-25,Saturday,True,16,True,Père Lachaise,Est,15
2026-07-25,Saturday,True,16,True,Nation,Est,15
2026-07-25,Saturday,True,16,True,Barbès,Nord,21
2026-07-25,Saturday,True,16,True,République,Centre,21
2026-07-25,Saturday,True,16,True,Châtelet,Centre,21
2026-07-25,Saturday,True,16,True,Trocadéro,Ouest,18
2026-07-25,Saturday,True,16,True,Opéra,Nord,20
2026-07-25,Saturday,True,16,True,Gare de Lyon,Est,35
2026-07-25,Saturday,True,16,True,Montmartre,Nord,16
2026-07-25,Saturday,True,16,True,Denfert-Rochereau,Sud,17
2026-07-25,Saturday,True,16,True,Boulogne,Ouest,24
2026-07-25,Saturday,True,16,True,Louvre,Centre,24
2026-07-25,Saturday,True,16,True,Bastille,Centre,27
2026-07-25,Saturday,True,16,True,La Défense,Ouest,12
2026-07-25,Saturday,True,16,True,Hôtel de Ville,Centre,28
2026-07-25,Saturday,True,16,True,Montparnasse,Sud,17
2026-07-25,Saturday,True,16,True,Gare du Nord,Nord,13
2026-07-25,Saturday,True,16,True,Invalides 2,Ouest,33
2026-07-25,Saturday,True,16,True,La Villette 2,Nord,15
2026-07-25,Saturday,True,16,True,Ménilmontant 2,Est,24
2026-07-25,Saturday,True,16,True,Auteuil 2,Ouest,17
2026-07-25,Saturday,True,16,True,Belleville 2,Est,33
2026-07-25,Saturday,True,16,True,Place d'Italie 2,Sud,16
2026-07-25,Saturday,True,16,True,Père Lachaise 2,Est,18
2026-07-25,Saturday,True,16,True,Nation 2,Est,16
2026-07-25,Saturday,True,16,True,Barbès 2,Nord,18
2026-07-25,Saturday,True,16,True,République 2,Centre,25
2026-07-25,Saturday,True,16,True,Châtelet 2,Centre,21
2026-07-25,Saturday,True,16,True,Trocadéro 2,Ouest,22
2026-07-25,Saturday,True,16,True,Opéra 2,Nord,15
2026-07-25,Saturday,True,16,True,Gare de Lyon 2,Est,17
2026-07-25,Saturday,True,16,True,Montmartre 2,Nord,17
2026-07-25,Saturday,True,16,True,Denfert-Rochereau 2,Sud,20
2026-07-25,Saturday,True,16,True,Boulogne 2,Ouest,31
2026-07-25,Saturday,True,17,True,Invalides,Ouest,27
2026-07-25,Saturday,True,17,True,La Villette,Nord,26
2026-07-25,Saturday,True,17,True,Ménilmontant,Est,22
2026-07-25,Saturday,True,17,True,Auteuil,Ouest,15
2026-07-25,Saturday,True,17,True,Belleville,Est,20
2026-07-25,Saturday,True,17,True,Place d'Italie,Sud,20
2026-07-25,Saturday,True,17,True,Père Lachaise,Est,12
2026-07-25,Saturday,True,17,True,Nation,Est,17
2026-07-25,Saturday,True,17,True,Barbès,Nord,17
2026-07-25,Saturday,True,17,True,République,Centre,16
2026-07-25,Saturday,True,17,True,Châtelet,Centre,19
2026-07-25,Saturday,True,17,True,Trocadéro,Ouest,18
2026-07-25,Saturday,True,17,True,Opéra,Nord,26
2026-07-25,Saturday,True,17,True,Gare de Lyon,Est,24
2026-07-25,Saturday,True,17,True,Montmartre,Nord,29
2026-07-25,Saturday,True,17,True,Denfert-Rochereau,Sud,18
2026-07-25,Saturday,True,17,True,Boulogne,Ouest,15
2026-07-25,Saturday,True,17,True,Louvre,Centre,26
2026-07-25,Saturday,True,17,True,Bastille,Centre,16
2026-07-25,Saturday,True,17,True,La Défense,Ouest,20
2026-07-25,Saturday,True,17,True,Hôtel de Ville,Centre,30
2026-07-25,Saturday,True,17,True,Montparnasse,Sud,21
2026-07-25,Saturday,True,17,True,Gare du Nord,Nord,22
2026-07-25,Saturday,True,17,True,Invalides 2,Ouest,27
2026-07-25,Saturday,True,17,True,La Villette 2,Nord,21
2026-07-25,Saturday,True,17,True,Ménilmontant 2,Est,23
2026-07-25,Saturday,True,17,True,Auteuil 2,Ouest,20
2026-07-25,Saturday,True,17,True,Belleville 2,Est,18
2026-07-25,Saturday,True,17,True,Place d'Italie 2,Sud,29
2026-07-25,Saturday,True,17,True,Père Lachaise 2,Est,27
2026-07-25,Saturday,True,17,True,Nation 2,Est,29
2026-07-25,Saturday,True,17,True,Barbès 2,Nord,17
2026-07-25,Saturday,True,17,True,République 2,Centre,20
2026-07-25,Saturday,True,17,True,Châtelet 2,Centre,19
2026-07-25,Saturday,True,17,True,Trocadéro 2,Ouest,12
2026-07-25,Saturday,True,17,True,Opéra 2,Nord,18
2026-07-25,Saturday,True,17,True,Gare de Lyon 2,Est,13
2026-07-25,Saturday,True,17,True,Montmartre 2,Nord,18
2026-07-25,Saturday,True,17,True,Denfert-Rochereau 2,Sud,26
2026-07-25,Saturday,True,17,True,Boulogne 2,Ouest,26
2026-07-25,Saturday,True,18,True,Invalides,Ouest,31
2026-07-25,Saturday,True,18,True,La Villette,Nord,20
2026-07-25,Saturday,True,18,True,Ménilmontant,Est,28
2026-07-25,Saturday,True,18,True,Auteuil,Ouest,14
2026-07-25,Saturday,True,18,True,Belleville,Est,19
2026-07-25,Saturday,True,18,True,Place d'Italie,Sud,15
2026-07-25,Saturday,True,18,True,Père Lachaise,Est,14
2026-07-25,Saturday,True,18,True,Nation,Est,30
2026-07-25,Saturday,True,18,True,Barbès,Nord,17
2026-07-25,Saturday,True,18,True,République,Centre,32
2026-07-25,Saturday,True,18,True,Châtelet,Centre,15
2026-07-25,Saturday,True,18,True,Trocadéro,Ouest,29
2026-07-25,Saturday,True,18,True,Opéra,Nord,15
2026-07-25,Saturday,True,18,True,Gare de Lyon,Est,17
2026-07-25,Saturday,True,18,True,Montmartre,Nord,14
2026-07-25,Saturday,True,18,True,Denfert-Rochereau,Sud,21
2026-07-25,Saturday,True,18,True,Boulogne,Ouest,13
2026-07-25,Saturday,True,18,True,Louvre,Centre,13
2026-07-25,Saturday,True,18,True,Bastille,Centre,14
2026-07-25,Saturday,True,18,True,La Défense,Ouest,18
2026-07-25,Saturday,True,18,True,Hôtel de Ville,Centre,26
2026-07-25,Saturday,True,18,True,Montparnasse,Sud,11
2026-07-25,Saturday,True,18,True,Gare du Nord,Nord,17
2026-07-25,Saturday,True,18,True,Invalides 2,Ouest,13
2026-07-25,Saturday,True,18,True,La Villette 2,Nord,20
2026-07-25,Saturday,True,18,True,Ménilmontant 2,Est,15
2026-07-25,Saturday,True,18,True,Auteuil 2,Ouest,13
2026-07-25,Saturday,True,18,True,Belleville 2,Est,23
2026-07-25,Saturday,True,18,True,Place d'Italie 2,Sud,21
2026-07-25,Saturday,True,18,True,Père Lachaise 2,Est,14
2026-07-25,Saturday,True,18,True,Nation 2,Est,21
2026-07-25,Saturday,True,18,True,Barbès 2,Nord,14
2026-07-25,Saturday,True,18,True,République 2,Centre,15
2026-07-25,Saturday,True,18,True,Châtelet 2,Centre,15
2026-07-25,Saturday,True,18,True,Trocadéro 2,Ouest,21
2026-07-25,Saturday,True,18,True,Opéra 2,Nord,12
2026-07-25,Saturday,True,18,True,Gare de Lyon 2,Est,16
2026-07-25,Saturday,True,18,True,Montmartre 2,Nord,18
2026-07-25,Saturday,True,18,True,Denfert-Rochereau 2,Sud,31
2026-07-25,Saturday,True,18,True,Boulogne 2,Ouest,22
2026-07-25,Saturday,True,19,True,Invalides,Ouest,13
2026-07-25,Saturday,True,19,True,La Villette,Nord,26
2026-07-25,Saturday,True,19,True,Ménilmontant,Est,17
2026-07-25,Saturday,True,19,True,Auteuil,Ouest,14
2026-07-25,Saturday,True,19,True,Belleville,Est,13
2026-07-25,Saturday,True,19,True,Place d'Italie,Sud,14
2026-07-25,Saturday,True,19,True,Père Lachaise,Est,18
2026-07-25,Saturday,True,19,True,Nation,Est,21
2026-07-25,Saturday,True,19,True,Barbès,Nord,22
2026-07-25,Saturday,True,19,True,République,Centre,24
2026-07-25,Saturday,True,19,True,Châtelet,Centre,22
2026-07-25,Saturday,True,19,True,Trocadéro,Ouest,12
2026-07-25,Saturday,True,19,True,Opéra,Nord,18
2026-07-25,Saturday,True,19,True,Gare de Lyon,Est,10
2026-07-25,Saturday,True,19,True,Montmartre,Nord,14
